    1     0.000000   530.000000  8200.000000     1   1
    2   504.059954   163.779007  8200.000000     2   1
    3   311.526184  -428.779007  8200.000000     3   1
    4  -311.526184  -428.779007  8200.000000     4   1
    5  -504.059954   163.779007  8200.000000     5   1
    6     0.000000  1060.000000  8200.000000     6   1
    7   530.000000   917.986928  8200.000000     7   1
    8   917.986928   530.000000  8200.000000     8   1
    9  1060.000000     0.000000  8200.000000     9   1
   10   917.986928  -530.000000  8200.000000    10   1
   11   530.000000  -917.986928  8200.000000    11   1
   12     0.000000 -1060.000000  8200.000000    12   1
   13  -530.000000  -917.986928  8200.000000    13   1
   14  -917.986928  -530.000000  8200.000000    14   1
   15 -1060.000000    -0.000000  8200.000000    15   1
   16  -917.986928   530.000000  8200.000000    16   1
   17  -530.000000   917.986928  8200.000000    17   1
   18     0.000000  1590.000000  8200.000000    18   1
   19   543.812028  1494.111267  8200.000000    19   1
   20  1022.032299  1218.010665  8200.000000    20   1
   21  1376.980392   795.000000  8200.000000    21   1
   22  1565.844327   276.100602  8200.000000    22   1
   23  1565.844327  -276.100602  8200.000000    23   1
   24  1376.980392  -795.000000  8200.000000    24   1
   25  1022.032299 -1218.010665  8200.000000    25   1
   26   543.812028 -1494.111267  8200.000000    26   1
   27     0.000000 -1590.000000  8200.000000    27   1
   28  -543.812028 -1494.111267  8200.000000    28   1
   29 -1022.032299 -1218.010665  8200.000000    29   1
   30 -1376.980392  -795.000000  8200.000000    30   1
   31 -1565.844327  -276.100602  8200.000000    31   1
   32 -1565.844327   276.100602  8200.000000    32   1
   33 -1376.980392   795.000000  8200.000000    33   1
   34 -1022.032299  1218.010665  8200.000000    34   1
   35  -543.812028  1494.111267  8200.000000    35   1
   36     0.000000  2120.000000  8200.000000    36   1
   37   548.696376  2047.762752  8200.000000    37   1
   38  1060.000000  1835.973856  8200.000000    38   1
   39  1499.066376  1499.066376  8200.000000    39   1
   40  1835.973856  1060.000000  8200.000000    40   1
   41  2047.762752   548.696376  8200.000000    41   1
   42  2120.000000     0.000000  8200.000000    42   1
   43  2047.762752  -548.696376  8200.000000    43   1
   44  1835.973856 -1060.000000  8200.000000    44   1
   45  1499.066376 -1499.066376  8200.000000    45   1
   46  1060.000000 -1835.973856  8200.000000    46   1
   47   548.696376 -2047.762752  8200.000000    47   1
   48     0.000000 -2120.000000  8200.000000    48   1
   49  -548.696376 -2047.762752  8200.000000    49   1
   50 -1060.000000 -1835.973856  8200.000000    50   1
   51 -1499.066376 -1499.066376  8200.000000    51   1
   52 -1835.973856 -1060.000000  8200.000000    52   1
   53 -2047.762752  -548.696376  8200.000000    53   1
   54 -2120.000000    -0.000000  8200.000000    54   1
   55 -2047.762752   548.696376  8200.000000    55   1
   56 -1835.973856  1060.000000  8200.000000    56   1
   57 -1499.066376  1499.066376  8200.000000    57   1
   58 -1060.000000  1835.973856  8200.000000    58   1
   59  -548.696376  2047.762752  8200.000000    59   1
   60     0.000000  2650.000000  8200.000000    60   1
   61   550.965981  2592.091142  8200.000000    61   1
   62  1077.852104  2420.895463  8200.000000    62   1
   63  1557.630919  2143.895035  8200.000000    63   1
   64  1969.333788  1773.196107  8200.000000    64   1
   65  2294.967320  1325.000000  8200.000000    65   1
   66  2520.299768   818.895035  8200.000000    66   1
   67  2635.483023   277.000428  8200.000000    67   1
   68  2635.483023  -277.000428  8200.000000    68   1
   69  2520.299768  -818.895035  8200.000000    69   1
   70  2294.967320 -1325.000000  8200.000000    70   1
   71  1969.333788 -1773.196107  8200.000000    71   1
   72  1557.630919 -2143.895035  8200.000000    72   1
   73  1077.852104 -2420.895463  8200.000000    73   1
   74   550.965981 -2592.091142  8200.000000    74   1
   75     0.000000 -2650.000000  8200.000000    75   1
   76  -550.965981 -2592.091142  8200.000000    76   1
   77 -1077.852104 -2420.895463  8200.000000    77   1
   78 -1557.630919 -2143.895035  8200.000000    78   1
   79 -1969.333788 -1773.196107  8200.000000    79   1
   80 -2294.967320 -1325.000000  8200.000000    80   1
   81 -2520.299768  -818.895035  8200.000000    81   1
   82 -2635.483023  -277.000428  8200.000000    82   1
   83 -2635.483023   277.000428  8200.000000    83   1
   84 -2520.299768   818.895035  8200.000000    84   1
   85 -2294.967320  1325.000000  8200.000000    85   1
   86 -1969.333788  1773.196107  8200.000000    86   1
   87 -1557.630919  2143.895035  8200.000000    87   1
   88 -1077.852104  2420.895463  8200.000000    88   1
   89  -550.965981  2592.091142  8200.000000    89   1
   90     0.000000  3180.000000  8200.000000    90   1
   91   552.201205  3131.688655  8200.000000    91   1
   92  1087.624056  2988.222534  8200.000000    92   1
   93  1590.000000  2753.960784  8200.000000    93   1
   94  2044.064599  2436.021329  8200.000000    94   1
   95  2436.021329  2044.064599  8200.000000    95   1
   96  2753.960784  1590.000000  8200.000000    96   1
   97  2988.222534  1087.624056  8200.000000    97   1
   98  3131.688655   552.201205  8200.000000    98   1
   99  3180.000000     0.000000  8200.000000    99   1
  100  3131.688655  -552.201205  8200.000000   100   1
  101  2988.222534 -1087.624056  8200.000000   101   1
  102  2753.960784 -1590.000000  8200.000000   102   1
  103  2436.021329 -2044.064599  8200.000000   103   1
  104  2044.064599 -2436.021329  8200.000000   104   1
  105  1590.000000 -2753.960784  8200.000000   105   1
  106  1087.624056 -2988.222534  8200.000000   106   1
  107   552.201205 -3131.688655  8200.000000   107   1
  108     0.000000 -3180.000000  8200.000000   108   1
  109  -552.201205 -3131.688655  8200.000000   109   1
  110 -1087.624056 -2988.222534  8200.000000   110   1
  111 -1590.000000 -2753.960784  8200.000000   111   1
  112 -2044.064599 -2436.021329  8200.000000   112   1
  113 -2436.021329 -2044.064599  8200.000000   113   1
  114 -2753.960784 -1590.000000  8200.000000   114   1
  115 -2988.222534 -1087.624056  8200.000000   115   1
  116 -3131.688655  -552.201205  8200.000000   116   1
  117 -3180.000000    -0.000000  8200.000000   117   1
  118 -3131.688655   552.201205  8200.000000   118   1
  119 -2988.222534  1087.624056  8200.000000   119   1
  120 -2753.960784  1590.000000  8200.000000   120   1
  121 -2436.021329  2044.064599  8200.000000   121   1
  122 -2044.064599  2436.021329  8200.000000   122   1
  123 -1590.000000  2753.960784  8200.000000   123   1
  124 -1087.624056  2988.222534  8200.000000   124   1
  125  -552.201205  3131.688655  8200.000000   125   1
  126     0.000000  3710.000000  8200.000000   126   1
  127   552.946808  3668.562365  8200.000000   127   1
  128  1093.541697  3545.175109  8200.000000   128   1
  129  1609.708672  3342.594500  8200.000000   129   1
  130  2089.917415  3065.345853  8200.000000   130   1
  131  2523.440857  2719.622444  8200.000000   131   1
  132  2900.594800  2313.147165  8200.000000   132   1
  133  3212.954248  1855.000000  8200.000000   133   1
  134  3453.541607  1355.415200  8200.000000   134   1
  135  3616.982554   825.552665  8200.000000   135   1
  136  3699.626088   277.248647  8200.000000   136   1
  137  3699.626088  -277.248647  8200.000000   137   1
  138  3616.982554  -825.552665  8200.000000   138   1
  139  3453.541607 -1355.415200  8200.000000   139   1
  140  3212.954248 -1855.000000  8200.000000   140   1
  141  2900.594800 -2313.147165  8200.000000   141   1
  142  2523.440857 -2719.622444  8200.000000   142   1
  143  2089.917415 -3065.345853  8200.000000   143   1
  144  1609.708672 -3342.594500  8200.000000   144   1
  145  1093.541697 -3545.175109  8200.000000   145   1
  146   552.946808 -3668.562365  8200.000000   146   1
  147     0.000000 -3710.000000  8200.000000   147   1
  148  -552.946808 -3668.562365  8200.000000   148   1
  149 -1093.541697 -3545.175109  8200.000000   149   1
  150 -1609.708672 -3342.594500  8200.000000   150   1
  151 -2089.917415 -3065.345853  8200.000000   151   1
  152 -2523.440857 -2719.622444  8200.000000   152   1
  153 -2900.594800 -2313.147165  8200.000000   153   1
  154 -3212.954248 -1855.000000  8200.000000   154   1
  155 -3453.541607 -1355.415200  8200.000000   155   1
  156 -3616.982554  -825.552665  8200.000000   156   1
  157 -3699.626088  -277.248647  8200.000000   157   1
  158 -3699.626088   277.248647  8200.000000   158   1
  159 -3616.982554   825.552665  8200.000000   159   1
  160 -3453.541607  1355.415200  8200.000000   160   1
  161 -3212.954248  1855.000000  8200.000000   161   1
  162 -2900.594800  2313.147165  8200.000000   162   1
  163 -2523.440857  2719.622444  8200.000000   163   1
  164 -2089.917415  3065.345853  8200.000000   164   1
  165 -1609.708672  3342.594500  8200.000000   165   1
  166 -1093.541697  3545.175109  8200.000000   166   1
  167  -552.946808  3668.562365  8200.000000   167   1
  168     0.000000  4240.000000  8200.000000   168   1
  169   553.431055  4203.726212  8200.000000   169   1
  170  1097.392751  4095.525503  8200.000000   170   1
  171  1622.577753  3917.249218  8200.000000   171   1
  172  2120.000000  3671.947712  8200.000000   172   1
  173  2581.148459  3363.818163  8200.000000   173   1
  174  2998.132752  2998.132752  8200.000000   174   1
  175  3363.818163  2581.148459  8200.000000   175   1
  176  3671.947712  2120.000000  8200.000000   176   1
  177  3917.249218  1622.577753  8200.000000   177   1
  178  4095.525503  1097.392751  8200.000000   178   1
  179  4203.726212   553.431055  8200.000000   179   1
  180  4240.000000     0.000000  8200.000000   180   1
  181  4203.726212  -553.431055  8200.000000   181   1
  182  4095.525503 -1097.392751  8200.000000   182   1
  183  3917.249218 -1622.577753  8200.000000   183   1
  184  3671.947712 -2120.000000  8200.000000   184   1
  185  3363.818163 -2581.148459  8200.000000   185   1
  186  2998.132752 -2998.132752  8200.000000   186   1
  187  2581.148459 -3363.818163  8200.000000   187   1
  188  2120.000000 -3671.947712  8200.000000   188   1
  189  1622.577753 -3917.249218  8200.000000   189   1
  190  1097.392751 -4095.525503  8200.000000   190   1
  191   553.431055 -4203.726212  8200.000000   191   1
  192     0.000000 -4240.000000  8200.000000   192   1
  193  -553.431055 -4203.726212  8200.000000   193   1
  194 -1097.392751 -4095.525503  8200.000000   194   1
  195 -1622.577753 -3917.249218  8200.000000   195   1
  196 -2120.000000 -3671.947712  8200.000000   196   1
  197 -2581.148459 -3363.818163  8200.000000   197   1
  198 -2998.132752 -2998.132752  8200.000000   198   1
  199 -3363.818163 -2581.148459  8200.000000   199   1
  200 -3671.947712 -2120.000000  8200.000000   200   1
  201 -3917.249218 -1622.577753  8200.000000   201   1
  202 -4095.525503 -1097.392751  8200.000000   202   1
  203 -4203.726212  -553.431055  8200.000000   203   1
  204 -4240.000000    -0.000000  8200.000000   204   1
  205 -4203.726212   553.431055  8200.000000   205   1
  206 -4095.525503  1097.392751  8200.000000   206   1
  207 -3917.249218  1622.577753  8200.000000   207   1
  208 -3671.947712  2120.000000  8200.000000   208   1
  209 -3363.818163  2581.148459  8200.000000   209   1
  210 -2998.132752  2998.132752  8200.000000   210   1
  211 -2581.148459  3363.818163  8200.000000   211   1
  212 -2120.000000  3671.947712  8200.000000   212   1
  213 -1622.577753  3917.249218  8200.000000   213   1
  214 -1097.392751  4095.525503  8200.000000   214   1
  215  -553.431055  4203.726212  8200.000000   215   1
