  106     399.65    3291.38    7960.00     6     1
  107    -133.50    3312.87    7960.00     6     1
  108    -663.20    3248.55    7960.00     6     1
  109   -1175.71    3100.10    7960.00     6     1
  110   -1657.78    2871.36    7960.00     6     1
  111   -2096.91    2568.25    7960.00     6     1
  112   -2481.73    2198.62    7960.00     6     1
  113   -2802.27    1772.05    7960.00     6     1
  114   -3050.24    1299.59    7960.00     6     1
  115   -3219.21     793.46    7960.00     6     1
  116   -3304.80     266.79    7960.00     6     1
  117   -3304.80    -266.79    7960.00     6     1
  118   -3219.21    -793.46    7960.00     6     1
  119   -3050.24   -1299.59    7960.00     6     1
  120   -2802.27   -1772.05    7960.00     6     1
  121   -2481.73   -2198.62    7960.00     6     1
  122   -2096.91   -2568.25    7960.00     6     1
  123   -1657.78   -2871.36    7960.00     6     1
  124   -1175.71   -3100.10    7960.00     6     1
  125    -663.20   -3248.55    7960.00     6     1
  126    -133.50   -3312.87    7960.00     6     1
  127     399.65   -3291.38    7960.00     6     1
  128     922.45   -3184.65    7960.00     6     1
  129    1421.35   -2995.44    7960.00     6     1
  130    1883.45   -2728.65    7960.00     6     1
  131    2296.77   -2391.19    7960.00     6     1
  132    2650.60   -1991.79    7960.00     6     1
  133    2935.78   -1540.82    7960.00     6     1
  134    3144.93   -1049.93    7960.00     6     1
  135    3272.62    -531.85    7960.00     6     1
  136    3868.15       0.00    7960.00     7     1
  137    3832.12     526.71    7960.00     7     1
  138    3724.71    1043.61    7960.00     7     1
  139    3547.91    1541.07    7960.00     7     1
  140    3305.02    2009.83    7960.00     7     1
  141    3000.57    2441.14    7960.00     7     1
  142    2640.22    2826.98    7960.00     7     1
  143    2230.68    3160.16    7960.00     7     1
  144    1779.60    3434.47    7960.00     7     1
  145    1295.36    3644.80    7960.00     7     1
  146     787.00    3787.24    7960.00     7     1
  147     263.97    3859.13    7960.00     7     1
  148    -263.97    3859.13    7960.00     7     1
  149    -787.00    3787.24    7960.00     7     1
  150   -1295.36    3644.80    7960.00     7     1
  151   -1779.60    3434.47    7960.00     7     1
  152   -2230.68    3160.16    7960.00     7     1
  153   -2640.22    2826.98    7960.00     7     1
  154   -3000.57    2441.14    7960.00     7     1
  155   -3305.02    2009.83    7960.00     7     1
  156   -3547.91    1541.07    7960.00     7     1
  157   -3724.71    1043.61    7960.00     7     1
  158   -3832.12     526.71    7960.00     7     1
  159   -3868.15       0.00    7960.00     7     1
  160   -3832.12    -526.71    7960.00     7     1
  161   -3724.71   -1043.61    7960.00     7     1
  162   -3547.91   -1541.07    7960.00     7     1
  163   -3305.02   -2009.83    7960.00     7     1
  164   -3000.57   -2441.14    7960.00     7     1
  165   -2640.22   -2826.98    7960.00     7     1
  166   -2230.68   -3160.16    7960.00     7     1
  167   -1779.60   -3434.47    7960.00     7     1
  168   -1295.36   -3644.80    7960.00     7     1
  169    -787.00   -3787.24    7960.00     7     1
  170    -263.97   -3859.13    7960.00     7     1
  171     263.97   -3859.13    7960.00     7     1
  172     787.00   -3787.24    7960.00     7     1
  173    1295.36   -3644.80    7960.00     7     1
  174    1779.60   -3434.47    7960.00     7     1
  175    2230.68   -3160.16    7960.00     7     1
  176    2640.22   -2826.98    7960.00     7     1
  177    3000.57   -2441.14    7960.00     7     1
  178    3305.02   -2009.83    7960.00     7     1
  179    3547.91   -1541.07    7960.00     7     1
  180    3724.71   -1043.61    7960.00     7     1
  181    3832.12    -526.71    7960.00     7     1
  182    4420.74       0.00    7960.00     8     1
  183    4388.51     532.86    7960.00     8     1
  184    4292.28    1057.95    7960.00     8     1
  185    4133.46    1567.62    7960.00     8     1
  186    3914.37    2054.42    7960.00     8     1
  187    3638.20    2511.27    7960.00     8     1
  188    3308.97    2931.49    7960.00     8     1
  189    2931.49    3308.97    7960.00     8     1
  190    2511.27    3638.20    7960.00     8     1
  191    2054.42    3914.37    7960.00     8     1
  192    1567.62    4133.46    7960.00     8     1
  193    1057.95    4292.28    7960.00     8     1
  194     532.86    4388.51    7960.00     8     1
  195      -0.00    4420.74    7960.00     8     1
  196    -532.86    4388.51    7960.00     8     1
  197   -1057.95    4292.28    7960.00     8     1
  198   -1567.62    4133.46    7960.00     8     1
  199   -2054.42    3914.37    7960.00     8     1
  200   -2511.27    3638.20    7960.00     8     1
  201   -2931.49    3308.97    7960.00     8     1
  202   -3308.97    2931.49    7960.00     8     1
  203   -3638.20    2511.27    7960.00     8     1
  204   -3914.37    2054.42    7960.00     8     1
  205   -4133.46    1567.62    7960.00     8     1
  206   -4292.28    1057.95    7960.00     8     1
  207   -4388.51     532.86    7960.00     8     1
  208   -4420.74      -0.00    7960.00     8     1
  209   -4388.51    -532.86    7960.00     8     1
  210   -4292.28   -1057.95    7960.00     8     1
  211   -4133.46   -1567.62    7960.00     8     1
  212   -3914.37   -2054.42    7960.00     8     1
  213   -3638.20   -2511.27    7960.00     8     1
  214   -3308.97   -2931.49    7960.00     8     1
  215   -2931.49   -3308.97    7960.00     8     1
  216   -2511.27   -3638.20    7960.00     8     1
  217   -2054.42   -3914.37    7960.00     8     1
  218   -1567.62   -4133.46    7960.00     8     1
  219   -1057.95   -4292.28    7960.00     8     1
  220    -532.86   -4388.51    7960.00     8     1
  221      -0.00   -4420.74    7960.00     8     1
  222     532.86   -4388.51    7960.00     8     1
  223    1057.95   -4292.28    7960.00     8     1
  224    1567.62   -4133.46    7960.00     8     1
  225    2054.42   -3914.37    7960.00     8     1
  226    2511.27   -3638.20    7960.00     8     1
  227    2931.49   -3308.97    7960.00     8     1
  228    3308.97   -2931.49    7960.00     8     1
  229    3638.20   -2511.27    7960.00     8     1
  230    3914.37   -2054.42    7960.00     8     1
  231    4133.46   -1567.62    7960.00     8     1
  232    4292.28   -1057.95    7960.00     8     1
  233    4388.51    -532.86    7960.00     8     1
  234    4973.33       0.00    7960.00     9     1
  235    4945.16     528.63    7960.00     9     1
  236    4860.95    1051.28    7960.00     9     1
  237    4721.67    1562.01    7960.00     9     1
  238    4528.89    2055.04    7960.00     9     1
  239    4284.80    2524.79    7960.00     9     1
  240    3992.15    2965.93    7960.00     9     1
  241    3654.28    3373.47    7960.00     9     1
  242    3275.00    3742.79    7960.00     9     1
  243    2858.61    4069.69    7960.00     9     1
  244    2409.83    4350.49    7960.00     9     1
  245    1933.75    4581.99    7960.00     9     1
  246    1435.76    4761.58    7960.00     9     1
  247     921.50    4887.22    7960.00     9     1
  248     396.80    4957.48    7960.00     9     1
  249    -132.39    4971.57    7960.00     9     1
  250    -660.09    4929.33    7960.00     9     1
  251   -1180.30    4831.24    7960.00     9     1
  252   -1687.15    4678.42    7960.00     9     1
  253   -2174.88    4472.58    7960.00     9     1
  254   -2637.96    4216.07    7960.00     9     1
  255   -3071.16    3911.78    7960.00     9     1
  256   -3469.55    3563.18    7960.00     9     1
  257   -3828.64    3174.20    7960.00     9     1
  258   -4144.35    2749.26    7960.00     9     1
  259   -4413.10    2293.17    7960.00     9     1
  260   -4631.85    1811.09    7960.00     9     1
  261   -4798.11    1308.50    7960.00     9     1
  262   -4910.01     791.08    7960.00     9     1
  263   -4966.28     264.69    7960.00     9     1
  264   -4966.28    -264.69    7960.00     9     1
  265   -4910.01    -791.08    7960.00     9     1
  266   -4798.11   -1308.50    7960.00     9     1
  267   -4631.85   -1811.09    7960.00     9     1
  268   -4413.10   -2293.17    7960.00     9     1
  269   -4144.35   -2749.26    7960.00     9     1
  270   -3828.64   -3174.20    7960.00     9     1
  271   -3469.55   -3563.18    7960.00     9     1
  272   -3071.16   -3911.78    7960.00     9     1
  273   -2637.96   -4216.07    7960.00     9     1
  274   -2174.88   -4472.58    7960.00     9     1
  275   -1687.15   -4678.42    7960.00     9     1
  276   -1180.30   -4831.24    7960.00     9     1
  277    -660.09   -4929.33    7960.00     9     1
  278    -132.39   -4971.57    7960.00     9     1
  279     396.80   -4957.48    7960.00     9     1
  280     921.50   -4887.22    7960.00     9     1
  281    1435.76   -4761.58    7960.00     9     1
  282    1933.75   -4581.99    7960.00     9     1
  283    2409.83   -4350.49    7960.00     9     1
  284    2858.61   -4069.69    7960.00     9     1
  285    3275.00   -3742.79    7960.00     9     1
  286    3654.28   -3373.47    7960.00     9     1
  287    3992.15   -2965.93    7960.00     9     1
  288    4284.80   -2524.79    7960.00     9     1
  289    4528.89   -2055.04    7960.00     9     1
  290    4721.67   -1562.01    7960.00     9     1
  291    4860.95   -1051.28    7960.00     9     1
  292    4945.16    -528.63    7960.00     9     1
  293    5525.93       0.00    7960.00    10     1
  294    5500.13     533.33    7960.00    10     1
  295    5422.98    1061.68    7960.00    10     1
  296    5295.20    1580.11    7960.00    10     1
  297    5117.97    2083.80    7960.00    10     1
  298    4892.96    2568.03    7960.00    10     1
  299    4622.27    3028.28    7960.00    10     1
  300    4308.42    3460.25    7960.00    10     1
  301    3954.35    3859.92    7960.00    10     1
  302    3563.35    4223.55    7960.00    10     1
  303    3139.08    4547.75    7960.00    10     1
  304    2685.51    4829.48    7960.00    10     1
  305    2206.86    5066.13    7960.00    10     1
  306    1707.61    5255.47    7960.00    10     1
  307    1192.41    5395.74    7960.00    10     1
  308     666.08    5485.64    7960.00    10     1
  309     133.53    5524.31    7960.00    10     1
  310    -400.27    5511.41    7960.00    10     1
  311    -930.33    5447.05    7960.00    10     1
  312   -1451.70    5331.83    7960.00    10     1
  313   -1959.52    5166.83    7960.00    10     1
  314   -2449.04    4953.59    7960.00    10     1
  315   -2915.70    4694.10    7960.00    10     1
  316   -3355.14    4390.78    7960.00    10     1
  317   -3763.24    4046.46    7960.00    10     1
  318   -4136.21    3664.37    7960.00    10     1
  319   -4470.57    3248.06    7960.00    10     1
  320   -4763.18    2801.42    7960.00    10     1
  321   -5011.32    2328.63    7960.00    10     1
  322   -5212.67    1834.10    7960.00    10     1
  323   -5365.35    1322.44    7960.00    10     1
  324   -5467.94     798.44    7960.00    10     1
  325   -5519.47     266.98    7960.00    10     1
  326   -5519.47    -266.98    7960.00    10     1
  327   -5467.94    -798.44    7960.00    10     1
  328   -5365.35   -1322.44    7960.00    10     1
  329   -5212.67   -1834.10    7960.00    10     1
  330   -5011.32   -2328.63    7960.00    10     1
  331   -4763.18   -2801.42    7960.00    10     1
  332   -4470.57   -3248.06    7960.00    10     1
  333   -4136.21   -3664.37    7960.00    10     1
  334   -3763.24   -4046.46    7960.00    10     1
  335   -3355.14   -4390.78    7960.00    10     1
  336   -2915.70   -4694.10    7960.00    10     1
  337   -2449.04   -4953.59    7960.00    10     1
  338   -1959.52   -5166.83    7960.00    10     1
  339   -1451.70   -5331.83    7960.00    10     1
  340    -930.33   -5447.05    7960.00    10     1
  341    -400.27   -5511.41    7960.00    10     1
  342     133.53   -5524.31    7960.00    10     1
  343     666.08   -5485.64    7960.00    10     1
  344    1192.41   -5395.74    7960.00    10     1
  345    1707.61   -5255.47    7960.00    10     1
  346    2206.86   -5066.13    7960.00    10     1
  347    2685.51   -4829.48    7960.00    10     1
  348    3139.08   -4547.75    7960.00    10     1
  349    3563.35   -4223.55    7960.00    10     1
  350    3954.35   -3859.92    7960.00    10     1
  351    4308.42   -3460.25    7960.00    10     1
  352    4622.27   -3028.28    7960.00    10     1
  353    4892.96   -2568.03    7960.00    10     1
  354    5117.97   -2083.80    7960.00    10     1
  355    5295.20   -1580.11    7960.00    10     1
  356    5422.98   -1061.68    7960.00    10     1
  357    5500.13    -533.33    7960.00    10     1
  358    6078.52       0.00    7960.00    11     1
  359    6055.39     529.78    7960.00    11     1
  360    5986.17    1055.52    7960.00    11     1
  361    5871.40    1573.24    7960.00    11     1
  362    5711.94    2078.98    7960.00    11     1
  363    5509.01    2568.89    7960.00    11     1
  364    5264.15    3039.26    7960.00    11     1
  365    4979.23    3486.49    7960.00    11     1
  366    4656.42    3907.20    7960.00    11     1
  367    4298.16    4298.16    7960.00    11     1
  368    3907.20    4656.42    7960.00    11     1
  369    3486.49    4979.23    7960.00    11     1
  370    3039.26    5264.15    7960.00    11     1
  371    2568.89    5509.01    7960.00    11     1
  372    2078.98    5711.94    7960.00    11     1
  373    1573.24    5871.40    7960.00    11     1
  374    1055.52    5986.17    7960.00    11     1
  375     529.78    6055.39    7960.00    11     1
  376       0.00    6078.52    7960.00    11     1
  377    -529.78    6055.39    7960.00    11     1
  378   -1055.52    5986.17    7960.00    11     1
  379   -1573.24    5871.40    7960.00    11     1
  380   -2078.98    5711.94    7960.00    11     1
  381   -2568.89    5509.01    7960.00    11     1
  382   -3039.26    5264.15    7960.00    11     1
  383   -3486.49    4979.23    7960.00    11     1
  384   -3907.20    4656.42    7960.00    11     1
  385   -4298.16    4298.16    7960.00    11     1
  386   -4656.42    3907.20    7960.00    11     1
  387   -4979.23    3486.49    7960.00    11     1
  388   -5264.15    3039.26    7960.00    11     1
  389   -5509.01    2568.89    7960.00    11     1
  390   -5711.94    2078.98    7960.00    11     1
  391   -5871.40    1573.24    7960.00    11     1
  392   -5986.17    1055.52    7960.00    11     1
  393   -6055.39     529.78    7960.00    11     1
  394   -6078.52       0.00    7960.00    11     1
  395   -6055.39    -529.78    7960.00    11     1
  396   -5986.17   -1055.52    7960.00    11     1
  397   -5871.40   -1573.24    7960.00    11     1
  398   -5711.94   -2078.98    7960.00    11     1
  399   -5509.01   -2568.89    7960.00    11     1
  400   -5264.15   -3039.26    7960.00    11     1
  401   -4979.23   -3486.49    7960.00    11     1
  402   -4656.42   -3907.20    7960.00    11     1
  403   -4298.16   -4298.16    7960.00    11     1
  404   -3907.20   -4656.42    7960.00    11     1
  405   -3486.49   -4979.23    7960.00    11     1
  406   -3039.26   -5264.15    7960.00    11     1
  407   -2568.89   -5509.01    7960.00    11     1
  408   -2078.98   -5711.94    7960.00    11     1
  409   -1573.24   -5871.40    7960.00    11     1
  410   -1055.52   -5986.17    7960.00    11     1
  411    -529.78   -6055.39    7960.00    11     1
  412      -0.00   -6078.52    7960.00    11     1
  413     529.78   -6055.39    7960.00    11     1
  414    1055.52   -5986.17    7960.00    11     1
  415    1573.24   -5871.40    7960.00    11     1
  416    2078.98   -5711.94    7960.00    11     1
  417    2568.89   -5509.01    7960.00    11     1
  418    3039.26   -5264.15    7960.00    11     1
  419    3486.49   -4979.23    7960.00    11     1
  420    3907.20   -4656.42    7960.00    11     1
  421    4298.16   -4298.16    7960.00    11     1
  422    4656.42   -3907.20    7960.00    11     1
  423    4979.23   -3486.49    7960.00    11     1
  424    5264.15   -3039.26    7960.00    11     1
  425    5509.01   -2568.89    7960.00    11     1
  426    5711.94   -2078.98    7960.00    11     1
  427    5871.40   -1573.24    7960.00    11     1
  428    5986.17   -1055.52    7960.00    11     1
  429    6055.39    -529.78    7960.00    11     1
  430    6631.11       0.00    7960.00    12     1
  431    6609.61     533.58    7960.00    12     1
  432    6545.24    1063.71    7960.00    12     1
  433    6438.42    1586.93    7960.00    12     1
  434    6289.85    2099.86    7960.00    12     1
  435    6100.49    2599.17    7960.00    12     1
  436    5871.56    3081.63    7960.00    12     1
  437    5604.55    3544.10    7960.00    12     1
  438    5301.19    3983.59    7960.00    12     1
  439    4963.46    4397.24    7960.00    12     1
  440    4593.53    4782.37    7960.00    12     1
  441    4193.82    5136.49    7960.00    12     1
  442    3766.90    5457.30    7960.00    12     1
  443    3315.56    5742.71    7960.00    12     1
  444    2842.71    5990.88    7960.00    12     1
  445    2351.42    6200.20    7960.00    12     1
  446    1844.89    6369.30    7960.00    12     1
  447    1326.39    6497.10    7960.00    12     1
  448     799.29    6582.76    7960.00    12     1
  449     267.01    6625.73    7960.00    12     1
  450    -267.01    6625.73    7960.00    12     1
  451    -799.29    6582.76    7960.00    12     1
  452   -1326.39    6497.10    7960.00    12     1
  453   -1844.89    6369.30    7960.00    12     1
  454   -2351.42    6200.20    7960.00    12     1
  455   -2842.71    5990.88    7960.00    12     1
  456   -3315.56    5742.71    7960.00    12     1
  457   -3766.90    5457.30    7960.00    12     1
  458   -4193.82    5136.49    7960.00    12     1
  459   -4593.53    4782.37    7960.00    12     1
  460   -4963.46    4397.24    7960.00    12     1
  461   -5301.19    3983.59    7960.00    12     1
  462   -5604.55    3544.10    7960.00    12     1
  463   -5871.56    3081.63    7960.00    12     1
  464   -6100.49    2599.17    7960.00    12     1
  465   -6289.85    2099.86    7960.00    12     1
  466   -6438.42    1586.93    7960.00    12     1
  467   -6545.24    1063.71    7960.00    12     1
  468   -6609.61     533.58    7960.00    12     1
  469   -6631.11       0.00    7960.00    12     1
  470   -6609.61    -533.58    7960.00    12     1
  471   -6545.24   -1063.71    7960.00    12     1
  472   -6438.42   -1586.93    7960.00    12     1
  473   -6289.85   -2099.86    7960.00    12     1
  474   -6100.49   -2599.17    7960.00    12     1
  475   -5871.56   -3081.63    7960.00    12     1
  476   -5604.55   -3544.10    7960.00    12     1
  477   -5301.19   -3983.59    7960.00    12     1
  478   -4963.46   -4397.24    7960.00    12     1
  479   -4593.53   -4782.37    7960.00    12     1
  480   -4193.82   -5136.49    7960.00    12     1
  481   -3766.90   -5457.30    7960.00    12     1
  482   -3315.56   -5742.71    7960.00    12     1
  483   -2842.71   -5990.88    7960.00    12     1
  484   -2351.42   -6200.20    7960.00    12     1
  485   -1844.89   -6369.30    7960.00    12     1
  486   -1326.39   -6497.10    7960.00    12     1
  487    -799.29   -6582.76    7960.00    12     1
  488    -267.01   -6625.73    7960.00    12     1
  489     267.01   -6625.73    7960.00    12     1
  490     799.29   -6582.76    7960.00    12     1
  491    1326.39   -6497.10    7960.00    12     1
  492    1844.89   -6369.30    7960.00    12     1
  493    2351.42   -6200.20    7960.00    12     1
  494    2842.71   -5990.88    7960.00    12     1
  495    3315.56   -5742.71    7960.00    12     1
  496    3766.90   -5457.30    7960.00    12     1
  497    4193.82   -5136.49    7960.00    12     1
  498    4593.53   -4782.37    7960.00    12     1
  499    4963.46   -4397.24    7960.00    12     1
  500    5301.19   -3983.59    7960.00    12     1
  501    5604.55   -3544.10    7960.00    12     1
  502    5871.56   -3081.63    7960.00    12     1
  503    6100.49   -2599.17    7960.00    12     1
  504    6289.85   -2099.86    7960.00    12     1
  505    6438.42   -1586.93    7960.00    12     1
  506    6545.24   -1063.71    7960.00    12     1
  507    6609.61    -533.58    7960.00    12     1
  508    7183.70       0.00    7960.00    13     1
  509    7164.09     530.53    7960.00    13     1
  510    7105.34    1058.17    7960.00    13     1
  511    7007.79    1580.03    7960.00    13     1
  512    6871.96    2093.26    7960.00    13     1
  513    6698.60    2595.05    7960.00    13     1
  514    6488.66    3082.68    7960.00    13     1
  515    6243.28    3553.46    7960.00    13     1
  516    5963.80    4004.84    7960.00    13     1
  517    5651.74    4434.34    7960.00    13     1
  518    5308.82    4839.63    7960.00    13     1
  519    4936.90    5218.48    7960.00    13     1
  520    4538.02    5568.84    7960.00    13     1
  521    4114.36    5888.77    7960.00    13     1
  522    3668.22    6176.55    7960.00    13     1
  523    3202.05    6430.59    7960.00    13     1
  524    2718.39    6649.51    7960.00    13     1
  525    2219.89    6832.11    7960.00    13     1
  526    1709.26    6977.40    7960.00    13     1
  527    1189.29    7084.57    7960.00    13     1
  528     662.83    7153.06    7960.00    13     1
  529     132.75    7182.48    7960.00    13     1
  530    -398.06    7172.67    7960.00    13     1
  531    -926.69    7123.68    7960.00    13     1
  532   -1450.26    7035.79    7960.00    13     1
  533   -1965.91    6909.47    7960.00    13     1
  534   -2470.83    6745.41    7960.00    13     1
  535   -2962.25    6544.52    7960.00    13     1
  536   -3437.49    6307.88    7960.00    13     1
  537   -3893.95    6036.78    7960.00    13     1
  538   -4329.15    5732.72    7960.00    13     1
  539   -4740.70    5397.35    7960.00    13     1
  540   -5126.36    5032.49    7960.00    13     1
  541   -5484.03    4640.16    7960.00    13     1
  542   -5811.74    4222.48    7960.00    13     1
  543   -6107.71    3781.73    7960.00    13     1
  544   -6370.32    3320.34    7960.00    13     1
  545   -6598.14    2840.80    7960.00    13     1
  546   -6789.92    2345.76    7960.00    13     1
  547   -6944.62    1837.90    7960.00    13     1
  548   -7061.39    1320.00    7960.00    13     1
  549   -7139.59     794.90    7960.00    13     1
  550   -7178.80     265.45    7960.00    13     1
  551   -7178.80    -265.45    7960.00    13     1
  552   -7139.59    -794.90    7960.00    13     1
  553   -7061.39   -1320.00    7960.00    13     1
  554   -6944.62   -1837.90    7960.00    13     1
  555   -6789.92   -2345.76    7960.00    13     1
  556   -6598.14   -2840.80    7960.00    13     1
  557   -6370.32   -3320.34    7960.00    13     1
  558   -6107.71   -3781.73    7960.00    13     1
  559   -5811.74   -4222.48    7960.00    13     1
  560   -5484.03   -4640.16    7960.00    13     1
  561   -5126.36   -5032.49    7960.00    13     1
  562   -4740.70   -5397.35    7960.00    13     1
  563   -4329.15   -5732.72    7960.00    13     1
  564   -3893.95   -6036.78    7960.00    13     1
  565   -3437.49   -6307.88    7960.00    13     1
  566   -2962.25   -6544.52    7960.00    13     1
  567   -2470.83   -6745.41    7960.00    13     1
  568   -1965.91   -6909.47    7960.00    13     1
  569   -1450.26   -7035.79    7960.00    13     1
  570    -926.69   -7123.68    7960.00    13     1
  571    -398.06   -7172.67    7960.00    13     1
  572     132.75   -7182.48    7960.00    13     1
  573     662.83   -7153.06    7960.00    13     1
  574    1189.29   -7084.57    7960.00    13     1
  575    1709.26   -6977.40    7960.00    13     1
  576    2219.89   -6832.11    7960.00    13     1
  577    2718.39   -6649.51    7960.00    13     1
  578    3202.05   -6430.59    7960.00    13     1
  579    3668.22   -6176.55    7960.00    13     1
  580    4114.36   -5888.77    7960.00    13     1
  581    4538.02   -5568.84    7960.00    13     1
  582    4936.90   -5218.48    7960.00    13     1
  583    5308.82   -4839.63    7960.00    13     1
  584    5651.74   -4434.34    7960.00    13     1
  585    5963.80   -4004.84    7960.00    13     1
  586    6243.28   -3553.46    7960.00    13     1
  587    6488.66   -3082.68    7960.00    13     1
  588    6698.60   -2595.05    7960.00    13     1
  589    6871.96   -2093.26    7960.00    13     1
  590    7007.79   -1580.03    7960.00    13     1
  591    7105.34   -1058.17    7960.00    13     1
  592    7164.09    -530.53    7960.00    13     1
  593    7460.00       0.00    7637.24    14     0
  594    7440.99     532.19    7637.24    14     0
  595    7384.07    1061.67    7637.24    14     0
  596    7289.52    1585.74    7637.24    14     0
  597    7157.82    2101.72    7637.24    14     0
  598    6989.64    2607.00    7637.24    14     0
  599    6785.85    3099.00    7637.24    14     0
  600    6547.49    3575.20    7637.24    14     0
  601    6275.75    4033.18    7637.24    14     0
  602    5972.04    4470.61    7637.24    14     0
  603    5637.89    4885.26    7637.24    14     0
  604    5275.02    5275.02    7637.24    14     0
  605    4885.26    5637.89    7637.24    14     0
  606    4470.61    5972.04    7637.24    14     0
  607    4033.18    6275.75    7637.24    14     0
  608    3575.20    6547.49    7637.24    14     0
  609    3099.00    6785.85    7637.24    14     0
  610    2607.00    6989.64    7637.24    14     0
  611    2101.72    7157.82    7637.24    14     0
  612    1585.74    7289.52    7637.24    14     0
  613    1061.67    7384.07    7637.24    14     0
  614     532.19    7440.99    7637.24    14     0
  615       0.00    7460.00    7637.24    14     0
  616    -532.19    7440.99    7637.24    14     0
  617   -1061.67    7384.07    7637.24    14     0
  618   -1585.74    7289.52    7637.24    14     0
